126	0
55	0
317	0
42	0
280	0
217	0
338	0
288	0
1	371
255	0
92	0
309	0
117	0
38	0
34	0
138	0
46	0
196	0
226	0
213	0
105	0
242	0
9	0
321	0
201	0
163	0
267	0
188	0
180	0
313	0
355	0
221	0
230	375
259	0
5	0
17	0
276	0
342	0
251	0
238	0
209	379
234	0
30	0
80	0
134	0
51	0
296	0
155	0
284	0
146	0
301	0
113	0
142	0
305	0
171	0
21	0
346	0
84	367
363	0
63	0
292	0
246	0
121	0
13	0
351	0
205	0
109	0
71	0
176	0
76	0
26	0
151	0
184	0
130	0
167	0
67	0
59	0
334	383
96	0
326	0
330	0
192	0
159	0
359	0
271	0
101	0
88	0
263	0
122	0
110	0
281	0
189	0
18	0
81	0
356	0
297	0
197	0
243	0
68	0
14	0
72	0
268	0
131	0
77	0
127	0
52	0
47	0
206	0
102	0
56	0
285	0
322	0
60	0
256	0
172	0
235	0
264	0
252	0
289	0
260	0
239	0
160	0
360	0
10	0
293	0
331	0
114	372
6	0
343	0
168	0
43	0
152	0
277	0
156	0
227	0
202	0
302	0
231	0
247	0
347	0
222	0
352	0
364	0
118	0
218	376
35	0
39	0
272	0
85	0
93	0
89	380
214	0
210	0
164	0
335	0
135	0
193	0
143	0
177	0
2	0
314	0
339	0
106	0
181	0
22	0
306	384
185	368
327	0
310	0
64	0
147	0
27	0
31	0
318	0
139	0
97	0
353	0
169	0
190	0
240	0
186	0
232	0
173	0
90	0
215	0
148	0
290	0
361	0
228	0
94	0
265	0
165	0
178	0
115	373
357	0
140	0
273	0
328	0
61	0
19	0
340	0
344	0
336	0
57	0
332	0
123	0
253	0
136	0
40	0
223	0
28	0
103	0
82	0
111	0
298	0
278	0
348	0
257	0
48	0
69	0
282	0
3	0
311	0
182	0
323	0
11	0
144	0
286	0
132	0
269	0
44	0
307	0
211	0
161	0
315	0
219	0
32	0
73	0
365	0
248	0
153	385
23	0
203	0
98	0
198	369
207	0
119	0
194	0
157	0
65	381
236	0
107	0
78	0
128	0
7	0
319	0
244	0
15	0
36	0
303	377
261	0
53	0
86	0
294	0
191	0
4	0
41	0
237	0
358	0
324	0
362	0
112	0
149	0
337	0
37	0
229	0
279	0
204	0
262	0
79	0
74	0
341	0
16	0
108	0
329	0
187	374
208	0
320	0
254	0
312	0
270	0
170	0
54	0
137	0
62	0
299	378
291	0
24	0
345	0
258	0
366	0
95	0
99	0
245	0
166	0
220	0
162	0
116	0
283	0
304	0
120	0
12	0
287	0
179	0
141	0
49	0
104	0
45	0
212	0
8	0
87	382
145	0
20	0
354	0
295	0
249	0
216	0
174	0
274	0
124	0
29	0
66	0
266	0
154	0
316	0
129	0
83	0
133	0
224	0
195	0
33	0
199	0
158	0
58	0
308	0
70	370
233	0
91	0
333	386
349	0
241	0
183	0
75	200
25	300
100	275
50	350
125	225
150	325
175	250
